Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,ArrayExpress-SPECIES
ERR14734034,302,17377531792,PRJEB21343,SAMEA117805958,ERX14135459,HiSeq X Ten,DN495172V:B3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734035,302,15203765992,PRJEB21343,SAMEA117805959,ERX14135460,HiSeq X Ten,DN495172V:C3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734036,302,14602496374,PRJEB21343,SAMEA117805960,ERX14135461,HiSeq X Ten,DN495172V:D3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734037,302,14770983986,PRJEB21343,SAMEA117805961,ERX14135462,HiSeq X Ten,DN495172V:E3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734038,302,15443982228,PRJEB21343,SAMEA117805962,ERX14135463,HiSeq X Ten,DN495172V:F3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734039,302,14561815766,PRJEB21343,SAMEA117805963,ERX14135464,HiSeq X Ten,DN495172V:G3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734040,302,16416769528,PRJEB21343,SAMEA117805965,ERX14135465,HiSeq X Ten,DN495172V:H3,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14734041,302,14869765468,PRJEB21343,SAMEA117805976,ERX14135466,HiSeq X Ten,DN495172V:A5,PAIRED,RANDOM,GENOMIC,Stigmatochromis macrorhynchos,ILLUMINA,ERP023585,Stigmatochromis macrorhynchos
ERR14734042,302,15314272926,PRJEB21343,SAMEA117805977,ERX14135467,HiSeq X Ten,DN495172V:B5,PAIRED,RANDOM,GENOMIC,Sciaenochromis benthicola,ILLUMINA,ERP023585,Sciaenochromis benthicola
ERR14734043,302,13510024964,PRJEB21343,SAMEA117805978,ERX14135468,HiSeq X Ten,DN495172V:C5,PAIRED,RANDOM,GENOMIC,Otopharynx brooksi,ILLUMINA,ERP023585,Otopharynx brooksi
ERR14734044,302,15272651890,PRJEB21343,SAMEA117805980,ERX14135469,HiSeq X Ten,DN495172V:D5,PAIRED,RANDOM,GENOMIC,Lethrinops cf. albus 'deep-water',ILLUMINA,ERP023585,Lethrinops cf. albus 'deep-water'
ERR14734045,302,14792918246,PRJEB21343,SAMEA117805983,ERX14135470,HiSeq X Ten,DN495172V:E5,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734046,302,14820500812,PRJEB21343,SAMEA117805984,ERX14135471,HiSeq X Ten,DN495172V:F5,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734047,302,16416903314,PRJEB21343,SAMEA117805986,ERX14135472,HiSeq X Ten,DN495172V:G5,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14734048,302,16428447566,PRJEB21343,SAMEA117805987,ERX14135473,HiSeq X Ten,DN495172V:H5,PAIRED,RANDOM,GENOMIC,Placidochromis trewavasae,ILLUMINA,ERP023585,Placidochromis trewavasae
ERR14734049,302,14177011896,PRJEB21343,SAMEA117806013,ERX14135474,HiSeq X Ten,DN495172V:A9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'minutus',ILLUMINA,ERP023585,Aulonocara sp. 'minutus'
ERR14734050,302,15541784928,PRJEB21343,SAMEA117806014,ERX14135475,HiSeq X Ten,DN495172V:B9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'minutus',ILLUMINA,ERP023585,Aulonocara sp. 'minutus'
ERR14734051,302,14095933654,PRJEB21343,SAMEA117806015,ERX14135476,HiSeq X Ten,DN495172V:C9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'copper',ILLUMINA,ERP023585,Aulonocara sp. 'copper'
ERR14734052,302,14415887554,PRJEB21343,SAMEA117806016,ERX14135477,HiSeq X Ten,DN495172V:D9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'minutus',ILLUMINA,ERP023585,Aulonocara sp. 'minutus'
ERR14734053,302,15780916682,PRJEB21343,SAMEA117806017,ERX14135478,HiSeq X Ten,DN495172V:E9,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'minutus',ILLUMINA,ERP023585,Aulonocara sp. 'minutus'
ERR14734054,302,15528004668,PRJEB21343,SAMEA117806018,ERX14135479,HiSeq X Ten,DN495172V:F9,PAIRED,RANDOM,GENOMIC,Placidochromis mbunoides,ILLUMINA,ERP023585,Placidochromis mbunoides
ERR14734055,302,18520907114,PRJEB21343,SAMEA117806019,ERX14135480,HiSeq X Ten,DN495172V:G9,PAIRED,RANDOM,GENOMIC,Placidochromis trewavasae,ILLUMINA,ERP023585,Placidochromis trewavasae
ERR14734056,302,17170931478,PRJEB21343,SAMEA117806020,ERX14135481,HiSeq X Ten,DN495172V:H9,PAIRED,RANDOM,GENOMIC,Hemitaeniochromis sp. 'deep',ILLUMINA,ERP023585,Hemitaeniochromis sp. 'deep'
ERR14734057,302,15579236552,PRJEB21343,SAMEA117806021,ERX14135482,HiSeq X Ten,DN495172V:A10,PAIRED,RANDOM,GENOMIC,Aulonocara stonemani,ILLUMINA,ERP023585,Aulonocara stonemani
ERR14734058,302,17272158254,PRJEB21343,SAMEA117806022,ERX14135483,HiSeq X Ten,DN495172V:B10,PAIRED,RANDOM,GENOMIC,Rhamphochromis ferox,ILLUMINA,ERP023585,Rhamphochromis ferox
ERR14734059,302,15293639078,PRJEB21343,SAMEA117806024,ERX14135484,HiSeq X Ten,DN495172V:C10,PAIRED,RANDOM,GENOMIC,Stigmatochromis woodi,ILLUMINA,ERP023585,Stigmatochromis woodi
ERR14734060,302,14604678626,PRJEB21343,SAMEA117806025,ERX14135485,HiSeq X Ten,DN495172V:D10,PAIRED,RANDOM,GENOMIC,Stigmatochromis woodi,ILLUMINA,ERP023585,Stigmatochromis woodi
ERR14734061,302,17054476956,PRJEB21343,SAMEA117806026,ERX14135486,HiSeq X Ten,DN495172V:E10,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734062,302,14566788498,PRJEB21343,SAMEA117806028,ERX14135487,HiSeq X Ten,DN495172V:F10,PAIRED,RANDOM,GENOMIC,Mylochromis subocularis,ILLUMINA,ERP023585,Mylochromis subocularis
ERR14734063,302,18658283290,PRJEB21343,SAMEA117806031,ERX14135488,HiSeq X Ten,DN495172V:G10,PAIRED,RANDOM,GENOMIC,Aulonocara nyassae,ILLUMINA,ERP023585,Aulonocara nyassae
ERR14734064,302,19438734038,PRJEB21343,SAMEA117806032,ERX14135489,HiSeq X Ten,DN495172V:H10,PAIRED,RANDOM,GENOMIC,Mylochromis cf. obtusus,ILLUMINA,ERP023585,Mylochromis cf. obtusus
ERR14734065,302,13920466520,PRJEB21343,SAMEA117805845,ERX14135490,HiSeq X Ten,DN495172V:A11,PAIRED,RANDOM,GENOMIC,Placidochromis trewavasae,ILLUMINA,ERP023585,Placidochromis trewavasae
ERR14734066,302,17461178846,PRJEB21343,SAMEA117805846,ERX14135491,HiSeq X Ten,DN495172V:B11,PAIRED,RANDOM,GENOMIC,Placidochromis trewavasae,ILLUMINA,ERP023585,Placidochromis trewavasae
ERR14734067,302,15298250014,PRJEB21343,SAMEA117805847,ERX14135492,HiSeq X Ten,DN495172V:C11,PAIRED,RANDOM,GENOMIC,Placidochromis trewavasae,ILLUMINA,ERP023585,Placidochromis trewavasae
ERR14734068,302,14863995758,PRJEB21343,SAMEA117805848,ERX14135493,HiSeq X Ten,DN495172V:D11,PAIRED,RANDOM,GENOMIC,Otopharynx selenurus,ILLUMINA,ERP023585,Otopharynx selenurus
ERR14734069,302,15597058780,PRJEB21343,SAMEA117805849,ERX14135494,HiSeq X Ten,DN495172V:E11,PAIRED,RANDOM,GENOMIC,Otopharynx selenurus,ILLUMINA,ERP023585,Otopharynx selenurus
ERR14734070,302,15762150704,PRJEB21343,SAMEA117805850,ERX14135495,HiSeq X Ten,DN495172V:F11,PAIRED,RANDOM,GENOMIC,Aulonocara rostratum,ILLUMINA,ERP023585,Aulonocara rostratum
ERR14734071,302,16755029460,PRJEB21343,SAMEA117805851,ERX14135496,HiSeq X Ten,DN495172V:G11,PAIRED,RANDOM,GENOMIC,Sciaenochromis spilostichus,ILLUMINA,ERP023585,Mylochromis spilostichus
ERR14734072,302,17246084782,PRJEB21343,SAMEA117805852,ERX14135497,HiSeq X Ten,DN495172V:H11,PAIRED,RANDOM,GENOMIC,Placidochromis elongatus,ILLUMINA,ERP023585,Placidochromis elongatus
ERR14734073,302,13221732442,PRJEB21343,SAMEA117805853,ERX14135498,HiSeq X Ten,DN495172V:A12,PAIRED,RANDOM,GENOMIC,Lethrinops sp. 'blue nose 2016',ILLUMINA,ERP023585,Lethrinops sp. 'blue nose 2016'
ERR14734074,302,14294677136,PRJEB21343,SAMEA117805854,ERX14135499,HiSeq X Ten,DN495172V:B12,PAIRED,RANDOM,GENOMIC,Placidochromis elongatus,ILLUMINA,ERP023585,Placidochromis elongatus
ERR14734075,302,17164189932,PRJEB21343,SAMEA117805855,ERX14135500,HiSeq X Ten,DN495172V:D12,PAIRED,RANDOM,GENOMIC,Sciaenochromis spilostichus,ILLUMINA,ERP023585,Mylochromis spilostichus
ERR14734076,302,16759801966,PRJEB21343,SAMEA117805856,ERX14135501,HiSeq X Ten,DN495172V:E12,PAIRED,RANDOM,GENOMIC,Placidochromis elongatus,ILLUMINA,ERP023585,Placidochromis elongatus
ERR14734077,302,16380380944,PRJEB21343,SAMEA117805857,ERX14135502,HiSeq X Ten,DN495172V:F12,PAIRED,RANDOM,GENOMIC,Sciaenochromis spilostichus,ILLUMINA,ERP023585,Mylochromis spilostichus
ERR14734078,302,17490753404,PRJEB21343,SAMEA117805858,ERX14135503,HiSeq X Ten,DN495172V:G12,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734079,302,16999400914,PRJEB21343,SAMEA117805859,ERX14135504,HiSeq X Ten,DN495172V:H12,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734080,302,14772141552,PRJEB21343,SAMEA117805860,ERX14135505,HiSeq X Ten,DN495173W:A1,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734081,302,15755260272,PRJEB21343,SAMEA117805861,ERX14135506,HiSeq X Ten,DN495173W:B1,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734082,302,16552817206,PRJEB21343,SAMEA117805863,ERX14135507,HiSeq X Ten,DN495173W:C1,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734083,302,16993075524,PRJEB21343,SAMEA117805864,ERX14135508,HiSeq X Ten,DN495173W:D1,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734084,302,17172250312,PRJEB21343,SAMEA117805865,ERX14135509,HiSeq X Ten,DN495173W:E1,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734085,302,14456850532,PRJEB21343,SAMEA117805866,ERX14135510,HiSeq X Ten,DN495173W:F1,PAIRED,RANDOM,GENOMIC,Trematocranus placodon,ILLUMINA,ERP023585,Trematocranus placodon
ERR14734086,302,17014432360,PRJEB21343,SAMEA117805867,ERX14135511,HiSeq X Ten,DN495173W:G1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734087,302,16223094512,PRJEB21343,SAMEA117805871,ERX14135512,HiSeq X Ten,DN495173W:H1,PAIRED,RANDOM,GENOMIC,Lethrinops sp. 'blue nose 2016',ILLUMINA,ERP023585,Lethrinops sp. 'blue nose 2016'
ERR14734088,302,12882267530,PRJEB21343,SAMEA117805872,ERX14135513,HiSeq X Ten,DN495173W:A2,PAIRED,RANDOM,GENOMIC,Lethrinops sp. 'blue nose 2016',ILLUMINA,ERP023585,Lethrinops sp. 'blue nose 2016'
ERR14734089,302,15620109232,PRJEB21343,SAMEA117805873,ERX14135514,HiSeq X Ten,DN495173W:B2,PAIRED,RANDOM,GENOMIC,Placidochromis elongatus,ILLUMINA,ERP023585,Placidochromis elongatus
ERR14734090,302,14561012446,PRJEB21343,SAMEA117805874,ERX14135515,HiSeq X Ten,DN495173W:C2,PAIRED,RANDOM,GENOMIC,Placidochromis elongatus,ILLUMINA,ERP023585,Placidochromis elongatus
ERR14734091,302,15175153606,PRJEB21343,SAMEA117805875,ERX14135516,HiSeq X Ten,DN495173W:D2,PAIRED,RANDOM,GENOMIC,Mchenga sp. 'chirombo 1 2016',ILLUMINA,ERP023585,Mchenga sp. 'chirombo 1'
ERR14734092,302,17075533000,PRJEB21343,SAMEA117805876,ERX14135517,HiSeq X Ten,DN495173W:E2,PAIRED,RANDOM,GENOMIC,Mchenga sp. 'chirombo 2 2016',ILLUMINA,ERP023585,Mchenga sp. 'chirombo 2'
ERR14734093,302,17553499944,PRJEB21343,SAMEA117805877,ERX14135518,HiSeq X Ten,DN495173W:F2,PAIRED,RANDOM,GENOMIC,Mchenga sp. 'black yellow',ILLUMINA,ERP023585,Mchenga sp. 'black yellow'
ERR14734094,302,17971144200,PRJEB21343,SAMEA117805878,ERX14135519,HiSeq X Ten,DN495173W:G2,PAIRED,RANDOM,GENOMIC,Dimidiochromis kiwinge,ILLUMINA,ERP023585,Dimidiochromis kiwinge
ERR14734095,302,17131951130,PRJEB21343,SAMEA117805879,ERX14135520,HiSeq X Ten,DN495173W:H2,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734096,302,16036452170,PRJEB21343,SAMEA117805880,ERX14135521,HiSeq X Ten,DN495173W:A3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734097,302,16145853482,PRJEB21343,SAMEA117805881,ERX14135522,HiSeq X Ten,DN495173W:B3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734098,302,16474229860,PRJEB21343,SAMEA117805882,ERX14135523,HiSeq X Ten,DN495173W:C3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734099,302,15858424378,PRJEB21343,SAMEA117805883,ERX14135524,HiSeq X Ten,DN495173W:D3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734100,302,16643099502,PRJEB21343,SAMEA117805884,ERX14135525,HiSeq X Ten,DN495173W:E3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734101,302,16623920388,PRJEB21343,SAMEA117805885,ERX14135526,HiSeq X Ten,DN495173W:F3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734102,302,16714829636,PRJEB21343,SAMEA117805886,ERX14135527,HiSeq X Ten,DN495173W:G3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734103,302,16687630006,PRJEB21343,SAMEA117805887,ERX14135528,HiSeq X Ten,DN495173W:H3,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734104,302,15409512854,PRJEB21343,SAMEA117805888,ERX14135529,HiSeq X Ten,DN495173W:A4,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP023585,Lethrinops gossei
ERR14734105,302,16189386178,PRJEB21343,SAMEA117805889,ERX14135530,HiSeq X Ten,DN495173W:B4,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP023585,Diplotaxodon macrops
ERR14734106,302,16120959018,PRJEB21343,SAMEA117805890,ERX14135531,HiSeq X Ten,DN495173W:C4,PAIRED,RANDOM,GENOMIC,Lethrinops longipinnis,ILLUMINA,ERP023585,Lethrinops longipinnis
ERR14734107,302,17401622030,PRJEB21343,SAMEA117805891,ERX14135532,HiSeq X Ten,DN495173W:D4,PAIRED,RANDOM,GENOMIC,Lethrinops longipinnis,ILLUMINA,ERP023585,Lethrinops longipinnis
ERR14734108,302,16395362258,PRJEB21343,SAMEA117805892,ERX14135533,HiSeq X Ten,DN495173W:E4,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP023585,Diplotaxodon macrops
ERR14734109,302,16164569932,PRJEB21343,SAMEA117805893,ERX14135534,HiSeq X Ten,DN495173W:F4,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP023585,Diplotaxodon macrops
ERR14734110,302,17130600888,PRJEB21343,SAMEA117805894,ERX14135535,HiSeq X Ten,DN495173W:G4,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP023585,Diplotaxodon macrops
ERR14734111,302,14473764646,PRJEB21343,SAMEA117805895,ERX14135536,HiSeq X Ten,DN495173W:H4,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP023585,Diplotaxodon macrops
ERR14734112,302,16836680294,PRJEB21343,SAMEA117805896,ERX14135537,HiSeq X Ten,DN495173W:A5,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP023585,Diplotaxodon macrops
ERR14734113,302,16892822094,PRJEB21343,SAMEA117805897,ERX14135538,HiSeq X Ten,DN495173W:B5,PAIRED,RANDOM,GENOMIC,Lethrinops sp. 'longimanus red head',ILLUMINA,ERP023585,Lethrinops sp. 'longimanus red head'
ERR14734114,302,15868756100,PRJEB21343,SAMEA117805898,ERX14135539,HiSeq X Ten,DN495173W:C5,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14734115,302,15152300964,PRJEB21343,SAMEA117805899,ERX14135540,HiSeq X Ten,DN495173W:D5,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14734116,302,16865516764,PRJEB21343,SAMEA117805900,ERX14135541,HiSeq X Ten,DN495173W:E5,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14734117,302,17580605350,PRJEB21343,SAMEA117805901,ERX14135542,HiSeq X Ten,DN495173W:F5,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14734118,302,18261652496,PRJEB21343,SAMEA117805902,ERX14135543,HiSeq X Ten,DN495173W:G5,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14734119,302,15480786666,PRJEB21343,SAMEA117805903,ERX14135544,HiSeq X Ten,DN495173W:H5,PAIRED,RANDOM,GENOMIC,Alticorpus geoffreyi,ILLUMINA,ERP023585,Alticorpus geoffreyi
ERR14734120,302,13885750714,PRJEB21343,SAMEA117806097,ERX14135545,HiSeq X Ten,DN495179F:A6,PAIRED,RANDOM,GENOMIC,Labeotropheus trewavasae,ILLUMINA,ERP023585,Labeotropheus trewavasae
ERR14734121,302,14469799688,PRJEB21343,SAMEA117806098,ERX14135546,HiSeq X Ten,DN495179F:B6,PAIRED,RANDOM,GENOMIC,Tropheops tropheops,ILLUMINA,ERP023585,Tropheops tropheops
ERR14734122,302,15778196568,PRJEB21343,SAMEA117806099,ERX14135547,HiSeq X Ten,DN495179F:C6,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP023585,Aulonocara stuartgranti
ERR14734123,302,14296347498,PRJEB21343,SAMEA117806100,ERX14135548,HiSeq X Ten,DN495179F:D6,PAIRED,RANDOM,GENOMIC,Copadichromis chrysonotus,ILLUMINA,ERP023585,Copadichromis chrysonotus
ERR14734124,302,17322331628,PRJEB21343,SAMEA117806101,ERX14135549,HiSeq X Ten,DN495179F:E6,PAIRED,RANDOM,GENOMIC,Copadichromis chrysonotus,ILLUMINA,ERP023585,Copadichromis chrysonotus
ERR14734125,302,17659976386,PRJEB21343,SAMEA117806102,ERX14135550,HiSeq X Ten,DN495179F:F6,PAIRED,RANDOM,GENOMIC,Mylochromis subocularis,ILLUMINA,ERP023585,Mylochromis subocularis
ERR14734126,302,18021786580,PRJEB21343,SAMEA117806103,ERX14135551,HiSeq X Ten,DN495179F:G6,PAIRED,RANDOM,GENOMIC,Protomelas taeniolatus,ILLUMINA,ERP023585,Protomelas taeniolatus
ERR14734127,302,18902276338,PRJEB21343,SAMEA117806104,ERX14135552,HiSeq X Ten,DN495179F:H6,PAIRED,RANDOM,GENOMIC,Mylochromis subocularis,ILLUMINA,ERP023585,Mylochromis subocularis
ERR14734128,302,19565304956,PRJEB21343,SAMEA117805936,ERX14135553,HiSeq X Ten,DN495179F:A11,PAIRED,RANDOM,GENOMIC,Otopharynx auromarginatus,ILLUMINA,ERP023585,Otopharynx auromarginatus
ERR14734129,302,20235187464,PRJEB21343,SAMEA117805937,ERX14135554,HiSeq X Ten,DN495179F:B11,PAIRED,RANDOM,GENOMIC,Otopharynx auromarginatus,ILLUMINA,ERP023585,Otopharynx auromarginatus
ERR14734130,302,18140319768,PRJEB21343,SAMEA117805938,ERX14135555,HiSeq X Ten,DN495179F:C11,PAIRED,RANDOM,GENOMIC,Nimbochromis venustus,ILLUMINA,ERP023585,Nimbochromis venustus
ERR14734131,302,17276842274,PRJEB21343,SAMEA117806096,ERX14135556,HiSeq X Ten,DN495179F:E11,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'red cheek',ILLUMINA,ERP023585,Tropheops sp. 'red cheek'
ERR14734132,302,14012692488,PRJEB21343,SAMEA117806116,ERX14135557,HiSeq X Ten,DN495180V:A1,PAIRED,RANDOM,GENOMIC,Mchenga sp. 'black yellow',ILLUMINA,ERP023585,Mchenga sp. 'black yellow'
ERR14734133,302,14478470712,PRJEB21343,SAMEA117806117,ERX14135558,HiSeq X Ten,DN495180V:B1,PAIRED,RANDOM,GENOMIC,Protomelas cf. triaenodon,ILLUMINA,ERP023585,Protomelas cf. triaenodon
ERR14734134,302,14572269194,PRJEB21343,SAMEA117806118,ERX14135559,HiSeq X Ten,DN495180V:C1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734135,302,19516275860,PRJEB21343,SAMEA117806119,ERX14135560,HiSeq X Ten,DN495180V:D1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734136,302,17422879508,PRJEB21343,SAMEA117806120,ERX14135561,HiSeq X Ten,DN495180V:E1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734137,302,16334798574,PRJEB21343,SAMEA117806121,ERX14135562,HiSeq X Ten,DN495180V:F1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734138,302,16343683112,PRJEB21343,SAMEA117806122,ERX14135563,HiSeq X Ten,DN495180V:G1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734139,302,16369817588,PRJEB21343,SAMEA117806123,ERX14135564,HiSeq X Ten,DN495180V:H1,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP023585,Chilotilapia rhoadesii
ERR14734140,302,13373510696,PRJEB21343,SAMEA117805494,ERX14135565,HiSeq X Ten,DN490206R:A2,PAIRED,RANDOM,GENOMIC,Petrotilapia microgalana,ILLUMINA,ERP023585,Petrotilapia microgalana
ERR14734141,302,14486101346,PRJEB21343,SAMEA117805496,ERX14135566,HiSeq X Ten,DN490206R:B2,PAIRED,RANDOM,GENOMIC,Mylochromis cf. mollis,ILLUMINA,ERP023585,Mylochromis cf. mollis
ERR14734142,302,13599256904,PRJEB21343,SAMEA117805497,ERX14135567,HiSeq X Ten,DN490206R:C2,PAIRED,RANDOM,GENOMIC,Protomelas taeniolatus,ILLUMINA,ERP023585,Protomelas taeniolatus
ERR14734143,302,13975146640,PRJEB21343,SAMEA117805499,ERX14135568,HiSeq X Ten,DN490206R:D2,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'olive',ILLUMINA,ERP023585,Tropheops sp. 'olive'
ERR14734144,302,16598365148,PRJEB21343,SAMEA117805501,ERX14135569,HiSeq X Ten,DN490206R:E2,PAIRED,RANDOM,GENOMIC,Pseudotropheus interruptus,ILLUMINA,ERP023585,Pseudotropheus interruptus
ERR14734145,302,16179321726,PRJEB21343,SAMEA117805502,ERX14135570,HiSeq X Ten,DN490206R:F2,PAIRED,RANDOM,GENOMIC,Diplotaxodon sp. 'big eye black dorsal 2016',ILLUMINA,ERP023585,Diplotaxodon sp. 'big eye black dorsal 2016'
ERR14734146,302,16258354522,PRJEB21343,SAMEA117805503,ERX14135571,HiSeq X Ten,DN490206R:G2,PAIRED,RANDOM,GENOMIC,Melanochromis loriae,ILLUMINA,ERP023585,Melanochromis loriae
ERR14734147,302,15818401224,PRJEB21343,SAMEA117805505,ERX14135572,HiSeq X Ten,DN490206R:H2,PAIRED,RANDOM,GENOMIC,Petrotilapia microgalana,ILLUMINA,ERP023585,Petrotilapia microgalana
ERR14734148,302,14276781824,PRJEB21343,SAMEA117805539,ERX14135573,HiSeq X Ten,DN490206R:A6,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'rust',ILLUMINA,ERP023585,Tropheops sp. 'rust'
ERR14734149,302,13612218744,PRJEB21343,SAMEA117805540,ERX14135574,HiSeq X Ten,DN490206R:B6,PAIRED,RANDOM,GENOMIC,Petrotilapia microgalana,ILLUMINA,ERP023585,Petrotilapia microgalana
ERR14734150,302,14196445898,PRJEB21343,SAMEA117805541,ERX14135575,HiSeq X Ten,DN490206R:C6,PAIRED,RANDOM,GENOMIC,Labidochromis maculicauda,ILLUMINA,ERP023585,Labidochromis maculicauda
ERR14734151,302,15234118502,PRJEB21343,SAMEA117805545,ERX14135576,HiSeq X Ten,DN490206R:D6,PAIRED,RANDOM,GENOMIC,Tropheops sp. 'band',ILLUMINA,ERP023585,Tropheops sp. 'band'
ERR14734152,302,16354349148,PRJEB21343,SAMEA117805546,ERX14135577,HiSeq X Ten,DN490206R:E6,PAIRED,RANDOM,GENOMIC,Tropheops tropheops gracilior,ILLUMINA,ERP023585,Tropheops gracilior
ERR14734153,302,16231267236,PRJEB21343,SAMEA117805547,ERX14135578,HiSeq X Ten,DN490206R:F6,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP023585,Aulonocara stuartgranti
